trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
11,1,female,reloj,3,1,Target_Stimuli/female/reloj.mp3,1768792693807,0.100,964.975,964.875,0.000,6026.000,1768792693807,1768792699833,1500,3,3_trial11_female_reloj.wav,964.975,,,no_speech_detected,-10.810,true,No onset above threshold after playback end
12,1,male,cuaderno,15,2,Target_Stimuli/male/cuaderno.mp3,1768792701355,0.200,993.200,993.000,0.100,6028.000,1768792701355.1,1768792707383,1500,3,3_trial12_male_cuaderno.wav,993.100,,,no_speech_detected,-12.851,true,No onset above threshold after playback end
13,1,male,tiza,10,1,Target_Stimuli/male/tiza.mp3,1768792708904,0.100,797.100,797.000,0.100,6015.000,1768792708904.1,1768792714919,1500,3,3_trial13_male_tiza.wav,797.000,,,no_speech_detected,-14.012,true,No onset above threshold after playback end
14,1,female,loro,17,2,Target_Stimuli/female/loro.mp3,1768792716434,0.000,869.875,869.875,0.000,6014.500,1768792716434,1768792722448.5,1500,3,3_trial14_female_loro.wav,869.875,,,no_speech_detected,-11.240,true,No onset above threshold after playback end
15,1,male,tijeras,4,1,Target_Stimuli/male/tijeras.mp3,1768792723964,0.400,1008.400,1008.000,0.100,6016.900,1768792723964.1,1768792729980.9,1500,3,3_trial15_male_tijeras.wav,1008.300,,,no_speech_detected,-14.062,true,No onset above threshold after playback end
16,1,male,ardilla,16,2,Target_Stimuli/male/ardilla.mp3,1768792731503,0.000,1000.000,1000.000,0.000,6020.500,1768792731503,1768792737523.5,1500,3,3_trial16_male_ardilla.wav,1000.000,,,no_speech_detected,-13.460,true,No onset above threshold after playback end
17,1,male,fresas,9,1,Target_Stimuli/male/fresas.mp3,1768792739052,0.900,1002.900,1002.000,0.100,6026.400,1768792739052.1,1768792745078.4,1500,3,3_trial17_male_fresas.wav,1002.800,,,no_speech_detected,-16.953,true,No onset above threshold after playback end
18,1,female,naranja,22,2,Target_Stimuli/female/naranja.mp3,1768792746604,0.300,1121.175,1120.875,0.100,6016.500,1768792746604.1,1768792752620.5,1500,3,3_trial18_female_naranja.wav,1121.075,,,no_speech_detected,-12.291,true,No onset above threshold after playback end
19,1,male,manzana,1,1,Target_Stimuli/male/manzana.mp3,1768792754133,0.300,1164.300,1164.000,0.100,6021.900,1768792754133.1,1768792760154.9,1500,3,3_trial19_male_manzana.wav,1164.200,,,no_speech_detected,-11.052,true,No onset above threshold after playback end
20,1,male,lechuga,18,2,Target_Stimuli/male/lechuga.mp3,1768792761668,0.100,1063.100,1063.000,0.100,6024.700,1768792761668.1,1768792767692.7,1500,3,3_trial20_male_lechuga.wav,1063.000,,,no_speech_detected,-12.284,true,No onset above threshold after playback end
21,1,female,oso,2,1,Target_Stimuli/female/oso.mp3,1768792769205,0.300,806.175,805.875,0.200,6025.200,1768792769205.2,1768792775230.2,1500,3,3_trial21_female_oso.wav,805.975,,,no_speech_detected,-19.267,true,No onset above threshold after playback end
22,1,female,conejo,20,2,Target_Stimuli/female/conejo.mp3,1768792776751,0.800,945.675,944.875,0.000,6012.300,1768792776751,1768792782763.3,1500,3,3_trial22_female_conejo.wav,945.675,,,no_speech_detected,-11.772,true,No onset above threshold after playback end
23,1,female,grapadora,7,1,Target_Stimuli/female/grapadora.mp3,1768792784282,0.200,1216.075,1215.875,0.200,6013.500,1768792784282.2,1768792790295.5,1500,3,3_trial23_female_grapadora.wav,1215.875,,,no_speech_detected,-11.083,true,No onset above threshold after playback end
24,1,male,cebolla,14,2,Target_Stimuli/male/cebolla.mp3,1768792791817,0.300,881.300,881.000,0.100,6016.200,1768792791817.1,1768792797833.2,1500,3,3_trial24_male_cebolla.wav,881.200,,,no_speech_detected,-12.215,true,No onset above threshold after playback end
